minute,invocations_per_minute,minute_offset,rps
2021-02-02 02:47:00+00:00,60,48,1.0
2021-02-02 02:48:00+00:00,62,49,1.0333333333333334
2021-02-02 02:49:00+00:00,54,50,0.9
2021-02-02 02:50:00+00:00,74,51,1.2333333333333334
2021-02-02 02:51:00+00:00,59,52,0.9833333333333333
2021-02-02 02:52:00+00:00,56,53,0.9333333333333333
2021-02-02 02:53:00+00:00,58,54,0.9666666666666667
2021-02-02 02:54:00+00:00,60,55,1.0
2021-02-02 03:00:00+00:00,79,56,1.3166666666666667
2021-02-02 03:01:00+00:00,61,57,1.0166666666666666
2021-02-02 03:02:00+00:00,64,58,1.0666666666666667
2021-02-02 03:03:00+00:00,60,59,1.0
2021-02-02 03:04:00+00:00,63,60,1.05
2021-02-02 03:09:00+00:00,65,61,1.0833333333333333
2021-02-02 03:10:00+00:00,79,62,1.3166666666666667
2021-02-02 03:11:00+00:00,68,63,1.1333333333333333
2021-02-02 03:14:00+00:00,71,64,1.1833333333333333
2021-02-02 03:15:00+00:00,66,65,1.1
2021-02-02 03:16:00+00:00,59,66,0.9833333333333333
2021-02-02 03:17:00+00:00,45,67,0.75
2021-02-02 03:18:00+00:00,49,68,0.8166666666666667
2021-02-02 03:19:00+00:00,43,69,0.7166666666666667
2021-02-02 03:20:00+00:00,60,70,1.0
2021-02-02 03:21:00+00:00,44,71,0.7333333333333333
2021-02-02 03:22:00+00:00,57,72,0.95
2021-02-02 03:24:00+00:00,78,73,1.3
2021-02-02 03:26:00+00:00,65,74,1.0833333333333333
2021-02-02 03:31:00+00:00,76,75,1.2666666666666666
2021-02-02 03:34:00+00:00,68,76,1.1333333333333333
2021-02-02 03:35:00+00:00,53,77,0.8833333333333333
2021-02-02 03:36:00+00:00,48,78,0.8
2021-02-02 03:38:00+00:00,74,79,1.2333333333333334
2021-02-02 03:39:00+00:00,54,80,0.9
2021-02-02 03:44:00+00:00,70,81,1.1666666666666667
2021-02-02 03:45:00+00:00,71,82,1.1833333333333333
2021-02-02 03:46:00+00:00,65,83,1.0833333333333333
2021-02-02 03:47:00+00:00,65,84,1.0833333333333333
2021-02-02 03:56:00+00:00,77,85,1.2833333333333334
2021-02-02 03:59:00+00:00,61,86,1.0166666666666666
2021-02-02 04:02:00+00:00,43,87,0.7166666666666667
2021-02-02 04:03:00+00:00,47,88,0.7833333333333333
2021-02-02 04:04:00+00:00,44,89,0.7333333333333333
2021-02-02 04:05:00+00:00,56,90,0.9333333333333333
2021-02-02 04:06:00+00:00,44,91,0.7333333333333333
2021-02-02 04:07:00+00:00,46,92,0.7666666666666667
2021-02-02 04:08:00+00:00,44,93,0.7333333333333333
2021-02-02 04:09:00+00:00,47,94,0.7833333333333333
2021-02-02 04:10:00+00:00,59,95,0.9833333333333333
2021-02-02 04:11:00+00:00,46,96,0.7666666666666667
2021-02-02 04:12:00+00:00,51,97,0.85
2021-02-02 04:13:00+00:00,47,98,0.7833333333333333
2021-02-02 04:14:00+00:00,48,99,0.8
2021-02-02 04:15:00+00:00,62,100,1.0333333333333334
2021-02-02 04:16:00+00:00,51,101,0.85
2021-02-02 04:17:00+00:00,50,102,0.8333333333333334
2021-02-02 04:18:00+00:00,50,103,0.8333333333333334
2021-02-02 04:19:00+00:00,48,104,0.8
2021-02-02 04:20:00+00:00,60,105,1.0
2021-02-02 04:21:00+00:00,53,106,0.8833333333333333
2021-02-02 04:22:00+00:00,50,107,0.8333333333333334
2021-02-02 04:23:00+00:00,49,108,0.8166666666666667
2021-02-02 04:24:00+00:00,49,109,0.8166666666666667
2021-02-02 04:25:00+00:00,51,110,0.85
2021-02-02 04:26:00+00:00,47,111,0.7833333333333333
2021-02-02 04:27:00+00:00,46,112,0.7666666666666667
2021-02-02 04:28:00+00:00,46,113,0.7666666666666667
2021-02-02 04:29:00+00:00,47,114,0.7833333333333333
2021-02-02 04:30:00+00:00,65,115,1.0833333333333333
2021-02-02 04:31:00+00:00,55,116,0.9166666666666666
2021-02-02 04:32:00+00:00,56,117,0.9333333333333333
2021-02-02 04:33:00+00:00,67,118,1.1166666666666667
2021-02-02 04:34:00+00:00,60,119,1.0
2021-02-02 04:35:00+00:00,68,120,1.1333333333333333
2021-02-02 04:37:00+00:00,74,121,1.2333333333333334
2021-02-02 04:38:00+00:00,79,122,1.3166666666666667
2021-02-02 04:40:00+00:00,73,123,1.2166666666666666
2021-02-02 04:41:00+00:00,68,124,1.1333333333333333
2021-02-02 04:42:00+00:00,72,125,1.2
2021-02-02 04:43:00+00:00,63,126,1.05
2021-02-02 04:44:00+00:00,56,127,0.9333333333333333
2021-02-02 04:45:00+00:00,76,128,1.2666666666666666
2021-02-02 04:46:00+00:00,54,129,0.9
2021-02-02 04:47:00+00:00,60,130,1.0
2021-02-02 04:48:00+00:00,65,131,1.0833333333333333
2021-02-02 04:49:00+00:00,59,132,0.9833333333333333
2021-02-02 04:50:00+00:00,73,133,1.2166666666666666
2021-02-02 04:51:00+00:00,67,134,1.1166666666666667
2021-02-02 04:52:00+00:00,59,135,0.9833333333333333
2021-02-02 04:53:00+00:00,71,136,1.1833333333333333
2021-02-02 04:54:00+00:00,79,137,1.3166666666666667
2021-02-02 04:55:00+00:00,78,138,1.3
2021-02-02 04:56:00+00:00,72,139,1.2
2021-02-02 04:57:00+00:00,76,140,1.2666666666666666
2021-02-02 04:58:00+00:00,71,141,1.1833333333333333
2021-02-02 04:59:00+00:00,77,142,1.2833333333333334
2021-02-02 05:01:00+00:00,71,143,1.1833333333333333
2021-02-02 05:02:00+00:00,67,144,1.1166666666666667
2021-02-02 05:03:00+00:00,69,145,1.15
2021-02-02 05:04:00+00:00,76,146,1.2666666666666666
2021-02-02 05:06:00+00:00,77,147,1.2833333333333334
2021-02-02 05:07:00+00:00,70,148,1.1666666666666667
2021-02-02 05:08:00+00:00,79,149,1.3166666666666667
2021-02-02 05:09:00+00:00,79,150,1.3166666666666667
2021-02-02 05:13:00+00:00,76,151,1.2666666666666666
2021-02-02 05:52:00+00:00,79,152,1.3166666666666667
2021-02-02 05:56:00+00:00,77,153,1.2833333333333334
2021-02-02 05:57:00+00:00,76,154,1.2666666666666666
2021-02-02 05:58:00+00:00,72,155,1.2
2021-02-02 05:59:00+00:00,67,156,1.1166666666666667
2021-02-02 06:01:00+00:00,76,157,1.2666666666666666
2021-02-02 06:03:00+00:00,72,158,1.2
2021-02-02 06:04:00+00:00,53,159,0.8833333333333333
2021-02-02 06:05:00+00:00,67,160,1.1166666666666667
2021-02-02 06:06:00+00:00,64,161,1.0666666666666667
2021-02-02 06:07:00+00:00,73,162,1.2166666666666666
2021-02-02 06:08:00+00:00,76,163,1.2666666666666666
2021-02-02 06:09:00+00:00,62,164,1.0333333333333334
2021-02-02 06:10:00+00:00,67,165,1.1166666666666667
2021-02-02 06:11:00+00:00,62,166,1.0333333333333334
2021-02-02 06:12:00+00:00,68,167,1.1333333333333333
2021-02-02 06:13:00+00:00,64,168,1.0666666666666667
2021-02-02 06:14:00+00:00,64,169,1.0666666666666667
2021-02-02 06:15:00+00:00,68,170,1.1333333333333333
2021-02-02 06:16:00+00:00,68,171,1.1333333333333333
2021-02-02 06:17:00+00:00,62,172,1.0333333333333334
2021-02-02 06:18:00+00:00,65,173,1.0833333333333333
2021-02-02 06:19:00+00:00,54,174,0.9
2021-02-02 06:20:00+00:00,68,175,1.1333333333333333
2021-02-02 06:21:00+00:00,64,176,1.0666666666666667
2021-02-02 06:22:00+00:00,56,177,0.9333333333333333
2021-02-02 06:23:00+00:00,49,178,0.8166666666666667
2021-02-02 06:24:00+00:00,62,179,1.0333333333333334
2021-02-02 06:25:00+00:00,62,180,1.0333333333333334
2021-02-02 06:26:00+00:00,53,181,0.8833333333333333
2021-02-02 06:27:00+00:00,53,182,0.8833333333333333
2021-02-02 06:28:00+00:00,42,183,0.7
2021-02-02 06:29:00+00:00,60,184,1.0
2021-02-02 06:34:00+00:00,75,185,1.25
2021-02-02 06:36:00+00:00,58,186,0.9666666666666667
2021-02-02 06:39:00+00:00,61,187,1.0166666666666666
2021-02-02 06:44:00+00:00,69,188,1.15
2021-02-02 06:48:00+00:00,41,189,0.6833333333333333
2021-02-02 06:57:00+00:00,68,190,1.1333333333333333
2021-02-02 06:58:00+00:00,63,191,1.05
2021-02-02 07:01:00+00:00,79,192,1.3166666666666667
2021-02-02 07:02:00+00:00,51,193,0.85
2021-02-02 07:03:00+00:00,48,194,0.8
2021-02-02 07:04:00+00:00,51,195,0.85
2021-02-02 07:05:00+00:00,59,196,0.9833333333333333
2021-02-02 07:06:00+00:00,51,197,0.85
2021-02-02 07:07:00+00:00,45,198,0.75
2021-02-02 07:08:00+00:00,50,199,0.8333333333333334
2021-02-02 07:09:00+00:00,46,200,0.7666666666666667
2021-02-02 07:10:00+00:00,46,201,0.7666666666666667
2021-02-02 07:11:00+00:00,33,202,0.55
2021-02-02 07:12:00+00:00,42,203,0.7
2021-02-02 07:13:00+00:00,35,204,0.5833333333333334
2021-02-02 07:14:00+00:00,36,205,0.6
2021-02-02 07:15:00+00:00,43,206,0.7166666666666667
2021-02-02 07:16:00+00:00,38,207,0.6333333333333333
2021-02-02 07:17:00+00:00,34,208,0.5666666666666667
2021-02-02 07:18:00+00:00,36,209,0.6
2021-02-02 07:19:00+00:00,36,210,0.6
2021-02-02 07:20:00+00:00,62,211,1.0333333333333334
2021-02-02 07:21:00+00:00,50,212,0.8333333333333334
2021-02-02 07:22:00+00:00,35,213,0.5833333333333334
2021-02-02 07:23:00+00:00,36,214,0.6
2021-02-02 07:24:00+00:00,40,215,0.6666666666666666
2021-02-02 07:25:00+00:00,50,216,0.8333333333333334
2021-02-02 07:26:00+00:00,47,217,0.7833333333333333
2021-02-02 07:27:00+00:00,47,218,0.7833333333333333
2021-02-02 07:28:00+00:00,44,219,0.7333333333333333
2021-02-02 07:29:00+00:00,51,220,0.85
2021-02-02 07:30:00+00:00,67,221,1.1166666666666667
2021-02-02 07:31:00+00:00,45,222,0.75
2021-02-02 07:32:00+00:00,49,223,0.8166666666666667
2021-02-02 07:33:00+00:00,45,224,0.75
2021-02-02 07:34:00+00:00,42,225,0.7
2021-02-02 07:35:00+00:00,48,226,0.8
2021-02-02 07:36:00+00:00,51,227,0.85
2021-02-02 07:37:00+00:00,48,228,0.8
2021-02-02 07:38:00+00:00,45,229,0.75
2021-02-02 07:39:00+00:00,36,230,0.6
2021-02-02 07:40:00+00:00,60,231,1.0
2021-02-02 07:41:00+00:00,74,232,1.2333333333333334
2021-02-02 07:44:00+00:00,48,233,0.8
2021-02-02 07:46:00+00:00,55,234,0.9166666666666666
2021-02-02 07:52:00+00:00,48,235,0.8
2021-02-02 07:53:00+00:00,49,236,0.8166666666666667
2021-02-02 07:54:00+00:00,40,237,0.6666666666666666
2021-02-02 07:55:00+00:00,39,238,0.65
2021-02-02 07:56:00+00:00,37,239,0.6166666666666667
2021-02-02 07:57:00+00:00,36,240,0.6
2021-02-02 07:58:00+00:00,46,241,0.7666666666666667
2021-02-02 07:59:00+00:00,55,242,0.9166666666666666
2021-02-02 08:00:00+00:00,61,243,1.0166666666666666
2021-02-02 08:01:00+00:00,75,244,1.25
2021-02-02 08:02:00+00:00,64,245,1.0666666666666667
2021-02-02 08:03:00+00:00,51,246,0.85
2021-02-02 08:04:00+00:00,48,247,0.8
2021-02-02 08:05:00+00:00,54,248,0.9
2021-02-02 08:06:00+00:00,61,249,1.0166666666666666
2021-02-02 08:07:00+00:00,49,250,0.8166666666666667
2021-02-02 08:08:00+00:00,21,251,0.35
2021-02-02 08:09:00+00:00,26,252,0.43333333333333335
2021-02-02 08:10:00+00:00,60,253,1.0
2021-02-02 08:11:00+00:00,40,254,0.6666666666666666
2021-02-02 08:12:00+00:00,71,255,1.1833333333333333
2021-02-02 08:14:00+00:00,62,256,1.0333333333333334
2021-02-02 08:15:00+00:00,35,257,0.5833333333333334
2021-02-02 08:16:00+00:00,29,258,0.48333333333333334
2021-02-02 08:21:00+00:00,52,259,0.8666666666666667
2021-02-02 08:22:00+00:00,50,260,0.8333333333333334
2021-02-02 08:23:00+00:00,60,261,1.0
2021-02-02 08:24:00+00:00,69,262,1.15
2021-02-02 08:32:00+00:00,77,263,1.2833333333333334
2021-02-02 09:01:00+00:00,77,264,1.2833333333333334
2021-02-02 09:08:00+00:00,68,265,1.1333333333333333
2021-02-02 09:09:00+00:00,49,266,0.8166666666666667
2021-02-02 09:51:00+00:00,77,267,1.2833333333333334
2021-02-02 09:52:00+00:00,69,268,1.15
2021-02-02 09:53:00+00:00,71,269,1.1833333333333333
2021-02-02 09:54:00+00:00,66,270,1.1
2021-02-02 10:56:00+00:00,79,271,1.3166666666666667
2021-02-02 11:17:00+00:00,78,272,1.3
2021-02-02 11:19:00+00:00,78,273,1.3
2021-02-02 11:22:00+00:00,69,274,1.15
2021-02-02 11:31:00+00:00,60,275,1.0
2021-02-02 11:32:00+00:00,72,276,1.2
2021-02-02 12:22:00+00:00,71,277,1.1833333333333333
2021-02-02 12:31:00+00:00,68,278,1.1333333333333333
2021-02-02 12:37:00+00:00,78,279,1.3
2021-02-02 13:04:00+00:00,69,280,1.15
2021-02-02 14:56:00+00:00,74,281,1.2333333333333334
2021-02-02 16:59:00+00:00,54,282,0.9
2021-02-02 17:27:00+00:00,69,283,1.15
2021-02-05 00:01:00+00:00,43,284,0.7166666666666667
2021-02-05 00:03:00+00:00,40,285,0.6666666666666666
2021-02-05 00:04:00+00:00,41,286,0.6833333333333333
2021-02-05 00:05:00+00:00,59,287,0.9833333333333333
2021-02-05 00:08:00+00:00,36,288,0.6
2021-02-05 00:09:00+00:00,24,289,0.4
2021-02-05 00:10:00+00:00,21,290,0.35
2021-02-05 00:11:00+00:00,4,291,0.06666666666666667
2021-02-05 00:12:00+00:00,10,292,0.16666666666666666
2021-02-05 00:13:00+00:00,5,293,0.08333333333333333
2021-02-05 00:14:00+00:00,8,294,0.13333333333333333
2021-02-05 00:15:00+00:00,23,295,0.38333333333333336
2021-02-05 00:16:00+00:00,8,296,0.13333333333333333
2021-02-05 00:17:00+00:00,6,297,0.1
2021-02-05 00:18:00+00:00,12,298,0.2
2021-02-05 00:19:00+00:00,8,299,0.13333333333333333
2021-02-05 00:20:00+00:00,24,300,0.4
2021-02-05 00:21:00+00:00,12,301,0.2
2021-02-05 00:22:00+00:00,8,302,0.13333333333333333
2021-02-05 00:23:00+00:00,17,303,0.2833333333333333
2021-02-05 00:24:00+00:00,16,304,0.26666666666666666
2021-02-05 00:25:00+00:00,72,305,1.2
2021-02-05 00:26:00+00:00,55,306,0.9166666666666666
2021-02-05 00:27:00+00:00,32,307,0.5333333333333333
2021-02-05 00:30:00+00:00,58,308,0.9666666666666667
2021-02-05 00:31:00+00:00,15,309,0.25
2021-02-05 00:33:00+00:00,67,310,1.1166666666666667
2021-02-05 00:37:00+00:00,19,311,0.31666666666666665
2021-02-05 00:38:00+00:00,66,312,1.1
2021-02-05 00:39:00+00:00,31,313,0.5166666666666667
2021-02-05 00:40:00+00:00,34,314,0.5666666666666667
2021-02-05 00:41:00+00:00,9,315,0.15
2021-02-05 00:42:00+00:00,21,316,0.35
2021-02-05 00:43:00+00:00,8,317,0.13333333333333333
2021-02-05 00:44:00+00:00,11,318,0.18333333333333332
2021-02-05 00:45:00+00:00,28,319,0.4666666666666667
2021-02-05 00:46:00+00:00,11,320,0.18333333333333332
2021-02-05 00:47:00+00:00,10,321,0.16666666666666666
2021-02-05 00:48:00+00:00,18,322,0.3
2021-02-05 00:49:00+00:00,14,323,0.23333333333333334
2021-02-05 00:50:00+00:00,20,324,0.3333333333333333
2021-02-05 00:51:00+00:00,15,325,0.25
2021-02-05 00:52:00+00:00,12,326,0.2
2021-02-05 00:53:00+00:00,9,327,0.15
2021-02-05 00:54:00+00:00,15,328,0.25
2021-02-05 00:55:00+00:00,26,329,0.43333333333333335
2021-02-05 00:56:00+00:00,7,330,0.11666666666666667
2021-02-05 00:57:00+00:00,21,331,0.35
2021-02-05 00:58:00+00:00,12,332,0.2
2021-02-05 00:59:00+00:00,11,333,0.18333333333333332
2021-02-05 01:00:00+00:00,28,334,0.4666666666666667
2021-02-05 01:01:00+00:00,9,335,0.15
2021-02-05 01:02:00+00:00,23,336,0.38333333333333336
2021-02-05 01:03:00+00:00,12,337,0.2
2021-02-05 01:04:00+00:00,9,338,0.15
2021-02-05 01:05:00+00:00,25,339,0.4166666666666667
2021-02-05 01:06:00+00:00,54,340,0.9
2021-02-05 01:07:00+00:00,46,341,0.7666666666666667
2021-02-05 01:11:00+00:00,34,342,0.5666666666666667
2021-02-05 01:12:00+00:00,49,343,0.8166666666666667
2021-02-05 01:13:00+00:00,34,344,0.5666666666666667
2021-02-05 01:14:00+00:00,16,345,0.26666666666666666
2021-02-05 01:15:00+00:00,63,346,1.05
2021-02-05 01:16:00+00:00,53,347,0.8833333333333333
2021-02-05 01:19:00+00:00,19,348,0.31666666666666665
2021-02-05 01:49:00+00:00,57,349,0.95
2021-02-05 01:50:00+00:00,51,350,0.85
2021-02-05 01:51:00+00:00,44,351,0.7333333333333333
2021-02-05 01:52:00+00:00,62,352,1.0333333333333334
2021-02-05 01:53:00+00:00,26,353,0.43333333333333335
2021-02-05 01:54:00+00:00,24,354,0.4
2021-02-05 01:55:00+00:00,67,355,1.1166666666666667
2021-02-05 01:58:00+00:00,46,356,0.7666666666666667
2021-02-05 01:59:00+00:00,70,357,1.1666666666666667
2021-02-05 02:00:00+00:00,49,358,0.8166666666666667
2021-02-05 02:01:00+00:00,38,359,0.6333333333333333
2021-02-05 02:02:00+00:00,40,360,0.6666666666666666
2021-02-05 02:03:00+00:00,35,361,0.5833333333333334
2021-02-05 02:04:00+00:00,36,362,0.6
2021-02-05 02:05:00+00:00,44,363,0.7333333333333333
2021-02-05 02:06:00+00:00,37,364,0.6166666666666667
2021-02-05 02:07:00+00:00,35,365,0.5833333333333334
2021-02-05 02:08:00+00:00,27,366,0.45
2021-02-05 02:09:00+00:00,35,367,0.5833333333333334
2021-02-05 02:10:00+00:00,42,368,0.7
2021-02-05 02:11:00+00:00,23,369,0.38333333333333336
2021-02-05 02:12:00+00:00,19,370,0.31666666666666665
2021-02-05 02:13:00+00:00,35,371,0.5833333333333334
2021-02-05 02:14:00+00:00,32,372,0.5333333333333333
2021-02-05 02:15:00+00:00,41,373,0.6833333333333333
2021-02-05 02:16:00+00:00,28,374,0.4666666666666667
2021-02-05 02:17:00+00:00,32,375,0.5333333333333333
2021-02-05 02:18:00+00:00,24,376,0.4
2021-02-05 02:19:00+00:00,45,377,0.75
2021-02-05 02:23:00+00:00,51,378,0.85
2021-02-05 02:25:00+00:00,29,379,0.48333333333333334
2021-02-05 02:26:00+00:00,25,380,0.4166666666666667
2021-02-05 02:27:00+00:00,34,381,0.5666666666666667
2021-02-05 02:28:00+00:00,32,382,0.5333333333333333
2021-02-05 02:29:00+00:00,24,383,0.4
2021-02-05 02:30:00+00:00,70,384,1.1666666666666667
2021-02-05 02:31:00+00:00,27,385,0.45
2021-02-05 02:32:00+00:00,27,386,0.45
2021-02-05 02:33:00+00:00,27,387,0.45
2021-02-05 02:34:00+00:00,29,388,0.48333333333333334
2021-02-05 02:37:00+00:00,50,389,0.8333333333333334
2021-02-05 02:38:00+00:00,39,390,0.65
2021-02-05 02:41:00+00:00,39,391,0.65
2021-02-05 02:42:00+00:00,63,392,1.05
2021-02-05 02:43:00+00:00,53,393,0.8833333333333333
2021-02-05 02:45:00+00:00,51,394,0.85
2021-02-05 02:47:00+00:00,78,395,1.3
2021-02-05 02:50:00+00:00,58,396,0.9666666666666667
2021-02-05 02:52:00+00:00,64,397,1.0666666666666667
2021-02-05 02:54:00+00:00,57,398,0.95
2021-02-05 02:55:00+00:00,58,399,0.9666666666666667
2021-02-05 03:00:00+00:00,61,400,1.0166666666666666
2021-02-05 03:02:00+00:00,36,401,0.6
2021-02-05 03:03:00+00:00,57,402,0.95
2021-02-05 03:05:00+00:00,25,403,0.4166666666666667
2021-02-05 03:06:00+00:00,77,404,1.2833333333333334
2021-02-05 03:07:00+00:00,73,405,1.2166666666666666
2021-02-05 03:09:00+00:00,66,406,1.1
2021-02-05 03:11:00+00:00,72,407,1.2
2021-02-05 03:14:00+00:00,45,408,0.75
2021-02-05 03:16:00+00:00,43,409,0.7166666666666667
2021-02-05 03:17:00+00:00,28,410,0.4666666666666667
2021-02-05 03:18:00+00:00,76,411,1.2666666666666666
2021-02-05 03:26:00+00:00,58,412,0.9666666666666667
2021-02-05 03:27:00+00:00,66,413,1.1
2021-02-05 03:28:00+00:00,53,414,0.8833333333333333
2021-02-05 03:30:00+00:00,46,415,0.7666666666666667
2021-02-05 03:31:00+00:00,53,416,0.8833333333333333
2021-02-05 03:33:00+00:00,62,417,1.0333333333333334
2021-02-05 03:34:00+00:00,26,418,0.43333333333333335
2021-02-05 03:35:00+00:00,58,419,0.9666666666666667
2021-02-05 03:36:00+00:00,14,420,0.23333333333333334
2021-02-05 03:38:00+00:00,39,421,0.65
2021-02-05 03:39:00+00:00,4,422,0.06666666666666667
2021-02-05 03:40:00+00:00,36,423,0.6
2021-02-05 03:41:00+00:00,61,424,1.0166666666666666
2021-02-05 04:14:00+00:00,79,425,1.3166666666666667
2021-02-05 04:15:00+00:00,78,426,1.3
2021-02-05 04:16:00+00:00,51,427,0.85
2021-02-05 04:18:00+00:00,21,428,0.35
2021-02-05 04:19:00+00:00,20,429,0.3333333333333333
2021-02-05 04:21:00+00:00,35,430,0.5833333333333334
2021-02-05 04:22:00+00:00,25,431,0.4166666666666667
2021-02-05 04:25:00+00:00,9,432,0.15
2021-02-05 04:26:00+00:00,9,433,0.15
2021-02-05 04:27:00+00:00,5,434,0.08333333333333333
2021-02-05 04:28:00+00:00,41,435,0.6833333333333333
2021-02-05 04:29:00+00:00,1,436,0.016666666666666666
2021-02-05 04:30:00+00:00,73,437,1.2166666666666666
2021-02-05 04:31:00+00:00,42,438,0.7
2021-02-05 04:32:00+00:00,29,439,0.48333333333333334
2021-02-05 04:33:00+00:00,61,440,1.0166666666666666
2021-02-05 04:35:00+00:00,68,441,1.1333333333333333
2021-02-05 04:40:00+00:00,69,442,1.15
2021-02-05 04:41:00+00:00,12,443,0.2
2021-02-05 04:42:00+00:00,61,444,1.0166666666666666
2021-02-05 04:45:00+00:00,66,445,1.1
2021-02-05 04:46:00+00:00,27,446,0.45
2021-02-05 04:47:00+00:00,3,447,0.05
2021-02-05 04:49:00+00:00,69,448,1.15
2021-02-05 04:52:00+00:00,17,449,0.2833333333333333
2021-02-05 04:54:00+00:00,39,450,0.65
2021-02-05 04:55:00+00:00,63,451,1.05
2021-02-05 04:56:00+00:00,38,452,0.6333333333333333
2021-02-05 04:57:00+00:00,24,453,0.4
2021-02-05 04:58:00+00:00,56,454,0.9333333333333333
2021-02-05 04:59:00+00:00,3,455,0.05
2021-02-05 05:00:00+00:00,59,456,0.9833333333333333
2021-02-05 05:02:00+00:00,74,457,1.2333333333333334
2021-02-05 05:03:00+00:00,60,458,1.0
2021-02-05 05:04:00+00:00,13,459,0.21666666666666667
2021-02-05 05:07:00+00:00,74,460,1.2333333333333334
2021-02-05 05:08:00+00:00,28,461,0.4666666666666667
2021-02-05 05:09:00+00:00,72,462,1.2
2021-02-05 05:11:00+00:00,38,463,0.6333333333333333
2021-02-05 05:12:00+00:00,76,464,1.2666666666666666
2021-02-05 05:13:00+00:00,73,465,1.2166666666666666
2021-02-05 05:14:00+00:00,50,466,0.8333333333333334
2021-02-05 05:16:00+00:00,36,467,0.6
2021-02-05 05:17:00+00:00,24,468,0.4
2021-02-05 05:19:00+00:00,53,469,0.8833333333333333
2021-02-05 05:21:00+00:00,72,470,1.2
2021-02-05 05:22:00+00:00,60,471,1.0
2021-02-05 05:23:00+00:00,66,472,1.1
2021-02-05 05:24:00+00:00,51,473,0.85
2021-02-05 05:25:00+00:00,44,474,0.7333333333333333
2021-02-05 05:26:00+00:00,67,475,1.1166666666666667
2021-02-05 05:29:00+00:00,73,476,1.2166666666666666
2021-02-05 05:31:00+00:00,70,477,1.1666666666666667
2021-02-05 05:35:00+00:00,61,478,1.0166666666666666
2021-02-05 05:37:00+00:00,20,479,0.3333333333333333
2021-02-05 05:38:00+00:00,22,480,0.36666666666666664
2021-02-05 05:39:00+00:00,22,481,0.36666666666666664
2021-02-05 05:40:00+00:00,34,482,0.5666666666666667
2021-02-05 05:41:00+00:00,72,483,1.2
2021-02-05 05:43:00+00:00,57,484,0.95
2021-02-05 05:44:00+00:00,15,485,0.25
2021-02-05 05:46:00+00:00,23,486,0.38333333333333336
2021-02-05 05:48:00+00:00,51,487,0.85
2021-02-05 05:49:00+00:00,34,488,0.5666666666666667
2021-02-05 05:51:00+00:00,25,489,0.4166666666666667
2021-02-05 05:52:00+00:00,27,490,0.45
2021-02-05 05:53:00+00:00,41,491,0.6833333333333333
2021-02-05 05:54:00+00:00,28,492,0.4666666666666667
2021-02-05 05:58:00+00:00,48,493,0.8
